;sexo;edad;anos_edc;pareja;estudiante_act;estrato;pc;internet;padres_reside_madre;padres_reside_ninguno;padres_reside_padre;padres_reside_padre y madre;etnia_Afro;etnia_gitano;etnia_indigena;etnia_sin_rec_etnico;prediccion
9292;0.0;0.14942528735632182;0.42307692307692313;1.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9293;1.0;0.43678160919540227;0.42307692307692313;1.0;0.0;0.4000000000000001;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9294;1.0;0.43678160919540227;0.42307692307692313;1.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9295;0.0;0.26436781609195403;0.42307692307692313;1.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9296;1.0;0.13793103448275862;0.5384615384615385;0.0;0.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9297;0.0;0.40229885057471265;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9298;0.0;0.16091954022988503;0.42307692307692313;0.0;0.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9299;0.0;0.10344827586206895;0.3076923076923077;1.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9300;1.0;0.26436781609195403;0.42307692307692313;1.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9301;0.0;0.28735632183908044;0.5;1.0;1.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9302;0.0;0.5172413793103448;0.42307692307692313;0.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9303;0.0;0.41379310344827586;0.42307692307692313;1.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9304;1.0;0.6436781609195401;0.42307692307692313;1.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9305;0.0;0.5977011494252873;0.6153846153846154;0.0;0.0;0.6000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9306;1.0;0.06896551724137931;0.42307692307692313;0.0;1.0;0.4000000000000001;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9307;0.0;0.40229885057471265;0.42307692307692313;1.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9308;0.0;0.1954022988505747;0.6153846153846154;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1
9309;0.0;0.6206896551724137;0.19230769230769232;0.0;0.0;0.4000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9310;0.0;0.5977011494252873;0.5384615384615385;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9311;0.0;0.40229885057471265;0.5;0.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9312;0.0;0.08045977011494254;0.5;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9313;1.0;0.3448275862068965;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9314;1.0;0.2528735632183908;0.3076923076923077;0.0;0.0;0.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9315;0.0;0.3563218390804598;0.6153846153846154;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9316;0.0;0.5862068965517242;0.19230769230769232;1.0;0.0;0.4000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9317;1.0;0.08045977011494254;0.46153846153846156;0.0;0.0;0.4000000000000001;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9318;1.0;0.14942528735632182;0.5;0.0;0.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9319;1.0;0.11494252873563221;0.6153846153846154;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9320;1.0;0.40229885057471265;0.5;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9321;0.0;0.20689655172413796;0.576923076923077;0.0;1.0;0.4000000000000001;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1
9322;0.0;0.06896551724137931;0.2692307692307693;0.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9323;1.0;0.08045977011494254;0.42307692307692313;0.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9324;0.0;0.6781609195402298;0.19230769230769232;0.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9325;1.0;0.1954022988505747;0.6153846153846154;0.0;0.0;0.4000000000000001;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9326;0.0;0.13793103448275862;0.42307692307692313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9327;1.0;0.14942528735632182;0.46153846153846156;0.0;0.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9328;1.0;0.4597701149425287;0.6153846153846154;1.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9329;0.0;0.3448275862068965;0.07692307692307693;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9330;0.0;0.20689655172413796;0.576923076923077;0.0;0.0;0.2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9331;1.0;0.06896551724137931;0.46153846153846156;0.0;1.0;0.2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9332;1.0;0.28735632183908044;0.6153846153846154;1.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9333;1.0;0.39080459770114945;0.42307692307692313;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9334;0.0;0.43678160919540227;0.42307692307692313;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9335;1.0;0.12643678160919541;0.42307692307692313;0.0;0.0;0.2;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9336;1.0;0.37931034482758624;0.5384615384615385;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9337;1.0;0.14942528735632182;0.3076923076923077;0.0;0.0;0.4000000000000001;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9338;1.0;0.5517241379310345;0.42307692307692313;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9339;1.0;0.632183908045977;0.19230769230769232;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9340;1.0;0.4942528735632184;0.7307692307692308;0.0;0.0;0.8;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9341;0.0;0.09195402298850575;0.42307692307692313;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9342;0.0;0.08045977011494254;0.42307692307692313;0.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9343;1.0;0.16091954022988503;0.6153846153846154;0.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9344;1.0;0.40229885057471265;0.42307692307692313;1.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9345;0.0;0.3218390804597701;0.46153846153846156;0.0;0.0;0.2;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9346;0.0;0.28735632183908044;0.42307692307692313;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9347;1.0;0.12643678160919541;0.42307692307692313;0.0;0.0;0.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9348;0.0;0.10344827586206895;0.5384615384615385;0.0;1.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9349;1.0;0.10344827586206895;0.6153846153846154;0.0;1.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9350;1.0;0.21839080459770116;0.42307692307692313;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9351;1.0;0.37931034482758624;0.42307692307692313;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9352;1.0;0.3448275862068965;0.42307692307692313;1.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9353;0.0;0.3563218390804598;0.19230769230769232;0.0;0.0;0.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9354;0.0;0.21839080459770116;0.6538461538461539;0.0;0.0;0.6000000000000001;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1
9355;1.0;0.4597701149425287;0.23076923076923078;0.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9356;1.0;0.1839080459770115;0.42307692307692313;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9357;0.0;0.22988505747126436;0.42307692307692313;1.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9358;1.0;0.14942528735632182;0.42307692307692313;0.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9359;0.0;0.16091954022988503;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9360;0.0;0.4942528735632184;0.19230769230769232;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9361;1.0;0.5747126436781609;0.038461538461538464;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9362;0.0;0.4827586206896552;0.42307692307692313;0.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9363;1.0;0.36781609195402304;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9364;0.0;0.5977011494252873;0.42307692307692313;1.0;0.0;1.0000000000000002;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9365;0.0;0.13793103448275862;0.6923076923076923;0.0;0.0;0.6000000000000001;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9366;0.0;0.1724137931034483;0.42307692307692313;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9367;0.0;0.36781609195402304;0.42307692307692313;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9368;1.0;0.1954022988505747;0.6153846153846154;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9369;0.0;0.16091954022988503;0.576923076923077;0.0;0.0;0.4000000000000001;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9370;0.0;0.09195402298850575;0.42307692307692313;0.0;0.0;0.2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0
9371;1.0;0.20689655172413796;0.5384615384615385;0.0;0.0;0.2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9372;0.0;0.37931034482758624;0.42307692307692313;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9373;1.0;0.4597701149425287;0.42307692307692313;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9374;1.0;0.26436781609195403;0.38461538461538464;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9375;1.0;0.11494252873563221;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9376;1.0;0.28735632183908044;0.19230769230769232;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9377;0.0;0.11494252873563221;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9378;1.0;0.632183908045977;0.19230769230769232;1.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9379;0.0;0.13793103448275862;0.42307692307692313;1.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9380;0.0;0.09195402298850575;0.5;0.0;1.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9381;0.0;0.3218390804597701;0.6153846153846154;1.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9382;0.0;0.5517241379310345;0.6153846153846154;1.0;0.0;0.8;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9383;0.0;0.14942528735632182;0.42307692307692313;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9384;0.0;0.39080459770114945;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9385;1.0;0.13793103448275862;0.42307692307692313;1.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9386;0.0;0.20689655172413796;0.6153846153846154;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1
9387;1.0;0.471264367816092;0.19230769230769232;1.0;0.0;0.4000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9388;1.0;0.4942528735632184;0.15384615384615385;1.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9389;1.0;0.39080459770114945;0.5;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9390;0.0;0.2988505747126437;0.6153846153846154;0.0;1.0;0.4000000000000001;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9391;1.0;0.13793103448275862;0.5;0.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9392;0.0;0.5057471264367817;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9393;0.0;0.11494252873563221;0.42307692307692313;1.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9394;0.0;0.10344827586206895;0.38461538461538464;1.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9395;0.0;0.4597701149425287;0.23076923076923078;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9396;1.0;0.1839080459770115;0.6153846153846154;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1
9397;1.0;0.5172413793103448;0.3076923076923077;0.0;0.0;0.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9398;0.0;0.11494252873563221;0.5384615384615385;0.0;0.0;0.4000000000000001;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9399;0.0;0.5057471264367817;0.23076923076923078;0.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9400;1.0;0.5287356321839081;0.19230769230769232;0.0;0.0;0.4000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9401;1.0;0.6781609195402298;0.42307692307692313;0.0;0.0;0.6000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9402;1.0;0.5172413793103448;0.19230769230769232;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9403;1.0;0.41379310344827586;0.8846153846153847;0.0;1.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9404;0.0;0.04597701149425287;0.38461538461538464;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9405;0.0;0.2528735632183908;0.19230769230769232;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9406;0.0;0.22988505747126436;0.19230769230769232;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9407;1.0;0.11494252873563221;0.42307692307692313;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9408;1.0;0.2988505747126437;0.42307692307692313;0.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9409;1.0;0.27586206896551724;0.6153846153846154;0.0;0.0;0.2;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9410;1.0;0.3448275862068965;0.5;0.0;0.0;0.4000000000000001;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9411;1.0;0.39080459770114945;0.6153846153846154;0.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9412;0.0;0.44827586206896547;0.3076923076923077;1.0;0.0;0.4000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9413;0.0;0.28735632183908044;0.34615384615384615;1.0;0.0;0.4000000000000001;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9414;0.0;0.1839080459770115;0.5;0.0;0.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9415;1.0;0.14942528735632182;0.42307692307692313;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9416;0.0;0.471264367816092;0.46153846153846156;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9417;1.0;0.11494252873563221;0.46153846153846156;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9418;0.0;0.5862068965517242;0.6153846153846154;1.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9419;1.0;0.08045977011494254;0.5;0.0;1.0;0.4000000000000001;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9420;1.0;0.14942528735632182;0.5384615384615385;0.0;0.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9421;0.0;0.5747126436781609;0.6153846153846154;1.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9422;1.0;0.5402298850574712;0.15384615384615385;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9423;0.0;0.1724137931034483;0.5;1.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9424;0.0;0.1724137931034483;0.42307692307692313;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9425;1.0;0.5747126436781609;0.11538461538461539;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9426;0.0;0.28735632183908044;0.5;0.0;0.0;0.2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9427;1.0;0.1724137931034483;0.42307692307692313;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9428;1.0;0.06896551724137931;0.42307692307692313;0.0;0.0;0.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9429;0.0;0.16091954022988503;0.7307692307692308;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1
9430;0.0;0.4827586206896552;0.5;0.0;0.0;0.4000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9431;0.0;0.10344827586206895;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9432;0.0;0.14942528735632182;0.42307692307692313;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0
9433;0.0;0.08045977011494254;0.46153846153846156;0.0;0.0;0.4000000000000001;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0
9434;0.0;0.21839080459770116;0.42307692307692313;0.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9435;0.0;0.5402298850574712;0.42307692307692313;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9436;0.0;0.14942528735632182;0.5384615384615385;1.0;0.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1
9437;0.0;0.26436781609195403;0.19230769230769232;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9438;1.0;0.26436781609195403;0.6923076923076923;1.0;0.0;0.4000000000000001;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9439;0.0;0.3563218390804598;0.42307692307692313;0.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9440;1.0;0.37931034482758624;0.42307692307692313;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9441;0.0;0.10344827586206895;0.42307692307692313;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9442;0.0;0.5287356321839081;0.2692307692307693;0.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9443;1.0;0.3103448275862069;0.42307692307692313;0.0;0.0;0.2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9444;1.0;0.14942528735632182;0.6153846153846154;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9445;0.0;0.28735632183908044;0.6153846153846154;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9446;0.0;0.21839080459770116;0.42307692307692313;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1
9447;0.0;0.14942528735632182;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9448;0.0;0.24137931034482757;0.42307692307692313;1.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9449;0.0;0.1724137931034483;0.19230769230769232;1.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9450;0.0;0.14942528735632182;0.42307692307692313;1.0;0.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9451;1.0;0.1839080459770115;0.42307692307692313;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9452;1.0;0.09195402298850575;0.23076923076923078;0.0;0.0;0.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9453;0.0;0.4942528735632184;0.42307692307692313;0.0;0.0;1.0000000000000002;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9454;0.0;0.39080459770114945;0.19230769230769232;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9455;1.0;0.11494252873563221;0.5;0.0;1.0;0.2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9456;0.0;0.1954022988505747;0.42307692307692313;0.0;0.0;0.4000000000000001;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
9457;0.0;0.1839080459770115;0.42307692307692313;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9458;0.0;0.28735632183908044;0.42307692307692313;0.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9459;0.0;0.20689655172413796;0.42307692307692313;1.0;0.0;0.2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1
9460;1.0;0.22988505747126436;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0
9461;0.0;0.5172413793103448;0.576923076923077;1.0;0.0;0.2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1
9462;0.0;0.26436781609195403;0.42307692307692313;0.0;0.0;0.4000000000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0
9463;0.0;0.24137931034482757;0.6153846153846154;0.0;0.0;0.2;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0
